id,abstract,authorships.author.display_name,authorships.institutions.display_name,cited_by_count,title,doi,fwci,is_retracted,language,is_oa,oa_status,primary_location.source.display_name,primary_location.source.type,publication_date,type
https://openalex.org/W2963247770,,Jun Yu|Yezhou Yang|Fionn Murtagh|Xinbo Gao,Hangzhou Dianzi University|Arizona State University|University of Huddersfield|Xidian University,2,Fine-grained visual understanding and reasoning,https://doi.org/10.1016/j.neucom.2019.07.055,0.38832944,FALSE,en,FALSE,closed,Neurocomputing,journal,2019-07-25,article
https://openalex.org/W2964727037,"Image-text matching is a vital cross-modality task in artificial intelligence and has attracted increasing attention in recent years. Existing works have shown that learning semantic concepts is useful to enhance image representation and can significantly improve the performance of both image-to-text and text-to-image retrieval. However, existing models simply detect semantic concepts from a given image, which are less likely to deal with long-tail and occlusion concepts. Frequently co-occurred concepts in the same scene, e.g. bedroom and bed, can provide common-sense knowledge to discover other semantic-related concepts. In this paper, we develop a Scene Concept Graph (SCG) by aggregating image scene graphs and extracting frequently co-occurred concept pairs as scene common-sense knowledge. Moreover, we propose a novel model to incorporate this knowledge to improve image-text matching. Specifically, semantic concepts are detected from images and then expanded by the SCG. After learning to select relevant contextual concepts, we fuse their representations with the image embedding feature to feed into the matching module. Extensive experiments are conducted on Flickr30K and MSCOCO datasets, and prove that our model achieves state-of-the-art results due to the effectiveness of incorporating the external SCG.",Botian Shi|Lei Ji|Pan Lu|Zhendong Niu|Nan Duan,"Beijing Institute of Technology|Institute of Computing Technology|Microsoft Research Asia (China)|University of California, Los Angeles|Beijing Institute of Technology|Microsoft Research Asia (China)",74,Knowledge Aware Semantic Concept Expansion for Image-Text Matching,https://doi.org/10.24963/ijcai.2019/720,3.95477302,FALSE,en,TRUE,gold,,,2019-07-28,article
https://openalex.org/W2965198885,"In this paper, we propose Continuous Graph Flow, a generative continuous flow based method that aims to model distributions of graph-structured complex data. The model is formulated as an ordinary differential equation system with shared and reusable functions that operate over the graph structure. This leads to a new type of neural graph message passing scheme that performs continuous message passing over time. This class of models offer several advantages: (1) modeling complex graphical distributions without rigid assumptions on the distributions; (2) not limited to modeling data of fixed dimensions and can generalize probability evaluation and data generation over unseen subset of variables; (3) the underlying continuous graph message passing process is reversible and memory-efficient. We demonstrate the effectiveness of our model on two generation tasks, namely, image puzzle generation, and layout generation from scene graphs. Compared to unstructured and structured latent-space VAE models, we show that our proposed model achieves significant performance improvement (up to 400% in negative log-likelihood).",Zhiwei Deng|Megha Nawhal|Lili Meng|Greg Mori,,1,Continuous Graph Flow for Flexible Density Estimation.,,,FALSE,en,TRUE,green,arXiv (Cornell University),repository,2019-08-07,preprint
https://openalex.org/W2965572476,"Visual Question Answering (VQA) is a challenging task for evaluating the ability of comprehensive understanding of the world. Existing benchmarks usually focus on the reasoning abilities either only on the vision or mainly on the knowledge with relatively simple abilities on vision. However, the ability of answering a question that requires alternatively inferring on the image content and the commonsense knowledge is crucial for an advanced VQA system. In this paper, we introduce a VQA dataset that provides more challenging and general questions about Compositional Reasoning on vIsion and Commonsense, which is named as CRIC. To create this dataset, we develop a powerful method to automatically generate compositional questions and rich annotations from both the scene graph of a given image and some external knowledge graph. Moreover, this paper presents a new compositional model that is capable of implementing various types of reasoning functions on the image content and the knowledge graph. Further, we analyze several baselines, state-of-the-art and our model on CRIC dataset. The experimental results show that the proposed task is challenging, where state-of-the-art obtains 52.26% accuracy and our model obtains 58.38%.",Difei Gao|Ruiping Wang|Shiguang Shan|Xilin Chen,,6,From Two Graphs to N Questions: A VQA Dataset for Compositional Reasoning on Vision and Commonsense.,,,FALSE,en,TRUE,green,arXiv (Cornell University),repository,2019-08-08,preprint
https://openalex.org/W2969091962,,Donghyeop Shin|Incheol Kim,,0,Modelling Dynamics of Indoor Environments with 3D Scene Graphs,https://doi.org/10.5302/j.icros.2019.19.0105,0.0,FALSE,en,FALSE,closed,Journal of Institute of Control Robotics and Systems,journal,2019-08-13,article
https://openalex.org/W2970216698,,Arces Talavera|Daniel Stanley Tan|Arnulfo P. Azcarraga|Kai‐Lung Hua,National Taiwan University of Science and Technology|National Taiwan University of Science and Technology|De La Salle University|National Taiwan University of Science and Technology,10,Layout and Context Understanding for Image Synthesis with Scene Graphs,https://doi.org/10.1109/icip.2019.8803182,0.64131454,FALSE,en,FALSE,closed,,,2019-08-26,article
https://openalex.org/W2970778297,,Rui Li|Dong Gong|Jinqiu Sun|Yu Zhu|Ziwei Wei|Yanning Zhang,Northwestern Polytechnical University|University of Adelaide|Northwestern Polytechnical University|Northwestern Polytechnical University|Northwestern Polytechnical University|Northwestern Polytechnical University,2,Robust and Accurate Hybrid Structure-From-Moti,https://doi.org/10.1109/icip.2019.8803814,0.21377151,FALSE,en,FALSE,closed,,,2019-08-26,article
https://openalex.org/W2980916669,,Alberto Hata|Rafia Inam|Klaus Raizer|Shaolei Wang|Enyu Cao,Ericsson (Sweden)|Ericsson (Sweden)|Ericsson (Sweden)|KTH Royal Institute of Technology|KTH Royal Institute of Technology,16,AI-based Safety Analysis for Collaborative Mobile Robots,https://doi.org/10.1109/etfa.2019.8869263,0.92170647,FALSE,en,FALSE,closed,,,2019-09-01,article
https://openalex.org/W3004010675,,Shreya Goyal|Vishesh Mistry|Chiranjoy Chattopadhyay|Gaurav Bhatnagar,Indian Institute of Technology Jodhpur|Indian Institute of Technology Jodhpur|Indian Institute of Technology Jodhpur|Indian Institute of Technology Jodhpur,26,"BRIDGE: Building Plan Repository for Image Description Generation, and Evaluation",https://doi.org/10.1109/icdar.2019.00174,0.96197182,FALSE,en,FALSE,closed,,,2019-09-01,article
https://openalex.org/W3010715592,,Soohyeong Lee|Ju-Whan Kim|Youngmin Oh|Joo Hyuk Jeon,Samsung (South Korea)|Samsung (South Korea)|Samsung (South Korea)|Samsung (South Korea),26,Visual Question Answering over Scene Graph,https://doi.org/10.1109/gc46384.2019.00015,1.28262909,FALSE,en,FALSE,closed,,,2019-09-01,article
https://openalex.org/W2972895044,,Nicola Messina|Giuseppe Amato|Fabio Carrara|Fabrizio Falchi|Claudio Gennaro,"Istituto di Scienza e Tecnologie dell'Informazione ""Alessandro Faedo""|Istituto di Scienza e Tecnologie dell'Informazione ""Alessandro Faedo""|Istituto di Scienza e Tecnologie dell'Informazione ""Alessandro Faedo""|Istituto di Scienza e Tecnologie dell'Informazione ""Alessandro Faedo""|Istituto di Scienza e Tecnologie dell'Informazione ""Alessandro Faedo""",15,Learning visual features for relational CBIR,https://doi.org/10.1007/s13735-019-00178-7,1.38951484,FALSE,en,FALSE,closed,International Journal of Multimedia Information Retrieval,journal,2019-09-14,article
https://openalex.org/W2988486847,,Siyu Yu|Lin Qi|Yun Tie,Zhengzhou University|Zhengzhou University|Zhengzhou University,1,A Calibration Algorithm for Real-time Scene-aware Portable Augmented Reality,https://doi.org/10.1109/isne.2019.8896496,0.0,FALSE,en,FALSE,closed,,,2019-10-01,article
https://openalex.org/W2992028798,,Catherine Potts|Liping Yang|Diane Oyen|Brendt Wohlberg,Montana State University|Los Alamos National Laboratory|Los Alamos National Laboratory|Los Alamos National Laboratory,3,A Topological Graph-Based Representation for Denoising Low Quality Binary Images,https://doi.org/10.1109/iccvw.2019.00222,0.64258355,FALSE,en,FALSE,closed,,,2019-10-01,article
