no,arxiv_url,title,authors,abstract_kor
91,http://arxiv.org/abs/2002.00176 ,Unbiased Scene Graph Generation via Rich and Fair Semantic Extraction,"Bin Wen, Jie Luo, Xianglong Liu, Lei Huang","이미지에서 시각적 장면의 그래프 표현을 추출하는 것은 컴퓨터 비전에서 어려운 작업입니다. 지난 10년 동안 장면 그래프 생성이 고무적으로 진행되었지만 놀랍게도 기존 접근 방식의 성능은 주로 (1) 대칭과 같은 특정 의미론적 속성과의 관계를 무의식적으로 가정하고 (2) 서로 다른 관계에 대한 불균형 주석에서 비롯되는 강한 편향에 의해 크게 제한된다는 사실을 발견했습니다. 이러한 편향의 부정적인 영향을 완화하기 위해 우리는 관계의 풍부한 의미론적 속성을 캡처할 뿐만 아니라 다양한 규모의 주석을 사용하여 관계를 공정하게 예측하기 위해 Rich and Fair 의미론적 추출 네트워크(줄여서 RiFa)라는 새롭고 간단한 아키텍처를 제안했습니다. 의사 샴 네트워크를 사용하여 RiFa는 주체와 객체를 각각 내장하여 의미적 차이를 구별하는 동시에 기본 의미적 속성을 보존합니다. 그런 다음 특정 맥락 영역에서 개체의 시각적 및 의미적 특징을 기반으로 주체-객체 관계를 추가로 예측하고 주석이 적은 개체에 대한 관계 예측의 순위를 공정하게 지정합니다. 인기 있는 Visual Genome 데이터 세트에 대한 실험은 RiFa가 장면 그래프 작업의 여러 가지 까다로운 설정에서 최첨단 성능을 달성한다는 것을 보여줍니다. 특히, 관계의 다양한 의미론적 속성을 포착하는 데 훨씬 더 나은 성능을 발휘하고, 관계당 전체적으로 최고의 성능을 얻습니다."
90,http://arxiv.org/abs/2001.04735 ,NODIS: Neural Ordinary Differential Scene Understanding,"Cong Yuren, Hanno Ackermann, Wentong Liao, Michael Ying Yang, Bodo Rosenhahn","의미론적 이미지 이해는 컴퓨터 비전에서 어려운 주제입니다. 이미지 속의 모든 객체를 감지해야 할 뿐만 아니라 객체 간의 모든 관계를 식별해야 합니다. 감지된 객체, 해당 라벨 및 발견된 관계를 사용하여 이미지의 추상적 의미 해석을 제공하는 장면 그래프를 구성할 수 있습니다. 이전 연구에서는 혼합 정수 선형 프로그램(Mixed-Integer Linear Program)으로 공식화된 할당 문제를 해결하여 관계를 식별했습니다. 이 연구에서 우리는 해당 공식을 상미분 방정식(ODE)으로 해석합니다. 제안된 아키텍처는 end-to-end 학습을 통해 ODE의 신경 변형을 해결하여 장면 그래프 추론을 수행합니다. Visual Genome 벤치마크에서 장면 그래프 생성(SGGen), 분류(SGCls) 및 시각적 관계 감지(PredCls)의 세 가지 벤치마크 작업 모두에서 최첨단 결과를 달성합니다."
89,http://arxiv.org/abs/2001.02359 ,Weakly Supervised Visual Semantic Parsing,"Alireza Zareian, Svebor Karaman, Shih-Fu Chang","SGG(장면 그래프 생성)는 이미지에서 엔터티, 조건자 및 의미 구조를 추출하여 시각적 추론 및 이미지 검색과 같은 다양한 응용 프로그램을 통해 시각적 콘텐츠에 대한 깊은 이해를 가능하게 하는 것을 목표로 합니다. 그럼에도 불구하고 기존 SGG 방법은 훈련을 위해 수동으로 주석이 달린 수백만 개의 경계 상자가 필요하며 조건자를 탐지하기 위해 모든 객체 제안 쌍을 철저하게 처리하므로 계산적으로 비효율적입니다. 본 논문에서는 엔터티와 술어 인식을 분리하고 2차 성능을 가능하게 하는 SGG의 일반화된 공식, 즉 Visual Semantic Parsing을 먼저 제안하여 이러한 두 가지 제한 사항을 해결합니다. 그런 다음 반복 프로세스를 통해 그래프 노드와 에지를 공동으로 추론하는 동적, 주의 기반, 이분 메시지 전달 프레임워크를 기반으로 하는 시각적 의미 구문 분석 네트워크(VSPNet)를 제안합니다. 또한 경계 상자 주석 없이 훈련을 가능하게 하는 새로운 그래프 정렬 알고리즘을 기반으로 하는 최초의 그래프 기반 약한 지도 학습 프레임워크를 제안합니다. 광범위한 실험을 통해 우리는 VSPNet이 약하게 감독된 기준선보다 훨씬 뛰어난 성능을 발휘하고 완전 감독된 성능에 접근하면서도 몇 배 더 빠르다는 것을 보여줍니다. 우리는 우리 방법의 소스 코드를 공개적으로 공개합니다."
88,http://arxiv.org/abs/2001.02314 ,Bridging Knowledge Graphs to Generate Scene Graphs,"Alireza Zareian, Svebor Karaman, Shih-Fu Chang","장면 그래프는 이미지를 추상적 의미 요소, 즉 객체와 객체의 상호 작용으로 구문 분석하여 시각적 이해와 설명 가능한 추론을 용이하게 하는 강력한 표현입니다. 반면, 상식 지식 그래프는 세상이 어떻게 구성되어 있는지, 그리고 일반적인 개념이 어떻게 상호 작용하는지를 인코딩하는 풍부한 저장소입니다. 본 논문에서는 장면 그래프가 상식 지식 그래프의 이미지 조건 인스턴스화로 표시되는 이 두 구성의 통합된 공식을 제시합니다. 이 새로운 관점을 바탕으로 우리는 장면 그래프 생성을 장면 그래프와 상식 그래프 사이의 연결 추론으로 재구성합니다. 여기서 장면 그래프의 각 엔터티 또는 조건자 인스턴스는 상식 그래프의 해당 엔터티 또는 조건자 클래스에 연결되어야 합니다. 이를 위해 우리는 두 그래프 사이와 각 그래프 내에서 정보를 반복적으로 전파하는 동시에 각 반복에서 브리지를 점차적으로 개선하는 새로운 그래프 기반 신경망을 제안합니다. 우리의 그래프 브리징 네트워크인 GB-Net은 에지와 노드를 연속적으로 추론하여 상호 연결된 장면과 상식적인 그래프의 풍부하고 이질적인 구조를 동시에 활용하고 개선할 수 있습니다. 광범위한 실험을 통해 최신 방법에 비해 GB-Net의 뛰어난 정확도를 선보이며 새로운 최첨단 기술을 탄생시켰습니다. 우리는 우리 방법의 소스 코드를 공개적으로 공개합니다."
87,http://arxiv.org/abs/1912.07414 ,Learning Canonical Representations for Scene Graph to Image Generation,"Roei Herzig, Amir Bar, Huijuan Xu, Gal Chechik, Trevor Darrell, Amir Globerson","생성된 이미지의 구조를 제어하려는 경우 복잡한 시각적 장면의 사실적인 이미지를 생성하는 것이 어려워집니다. 이전 접근 방식에서는 장면 그래프를 사용하여 개체 수가 적은 장면을 제어할 수 있음을 보여 주었지만 이 접근 방식은 그래프의 복잡성(객체 및 가장자리 수)이 증가함에 따라 어려움을 겪습니다. 이 연구에서 우리는 현재 방법의 한 가지 한계가 그래프에서 의미론적 동등성을 포착할 수 없다는 점을 보여줍니다. 우리는 데이터에서 표준 그래프 표현을 학습하여 이러한 문제를 해결하는 새로운 모델을 제시하고 결과적으로 복잡한 시각적 장면에 대한 이미지 생성이 향상됩니다. 우리 모델은 대규모 장면 그래프의 향상된 경험적 성능, 입력 장면 그래프의 노이즈에 대한 견고성 및 의미상 동등한 그래프의 일반화를 보여줍니다. 마지막으로 Visual Genome, COCO 및 CLEVR의 세 가지 벤치마크에서 모델의 향상된 성능을 보여줍니다."
86,http://arxiv.org/abs/1912.06992 ,Action Genome: Actions as Composition of Spatio-temporal Scene Graphs,"Jingwei Ji, Ranjay Krishna, Li Fei-Fei, Juan Carlos Niebles","동작 인식은 일반적으로 동작과 활동을 비디오에서 발생하는 모놀리식 이벤트로 처리했습니다. 그러나 인지과학과 신경과학에서는 사람들이 활동을 일관된 계층적 부분 구조로 적극적으로 인코딩한다는 증거가 있습니다. 그러나 Computer Vision에서는 이벤트 부분법을 인코딩하는 표현에 대한 탐색이 거의 이루어지지 않았습니다. 이벤트의 원형 단위가 동작-객체 상호작용이라는 증거에서 영감을 받아 동작을 시공간 장면 그래프로 분해하는 표현인 Action Genome을 소개합니다. Action Genome은 동작이 발생하는 동안 개체와 쌍 관계 사이의 변화를 포착합니다. 여기에는 0.4M개의 개체와 170만개의 시각적 관계에 주석이 달린 10K 비디오가 포함되어 있습니다. Action Genome을 사용하면 장면 그래프를 시공간 특징 뱅크로 통합하여 Charades 데이터 세트에서 더 나은 성능을 달성함으로써 기존 동작 인식 모델을 확장합니다. 다음으로, 행동을 초래하는 시각적 관계의 시간적 변화를 분해하고 학습함으로써 몇 번의 행동 인식을 가능하게 하여 계층적 이벤트 분해의 유용성을 입증하고, 단 10개의 예를 사용하여 42.7% mAP를 달성했습니다. 마지막으로, 시공간 장면 그래프 예측이라는 새로운 작업에 대해 기존 장면 그래프 모델을 벤치마킹합니다."
85,http://arxiv.org/abs/1912.00501 ,Interpreting Context of Images using Scene Graphs,"Himangi Mittal, Ajith Abraham, Anuja Arora","시각적 장면을 이해하는 것은 사물, 관계, 맥락을 통합합니다. 이미지 작업을 수행하는 기존 방법은 대부분 객체 감지에 중점을 두고 객체 간의 관계를 캡처하는 데 실패합니다. 관계는 장면의 개체에 대한 풍부한 의미 정보를 제공할 수 있습니다. 맥락은 대상 간의 관계를 인식하는 데 도움이 되고 이미지에 대한 더 깊은 통찰력을 제공하므로 이미지를 이해하는 데 도움이 될 수 있습니다. 이 아이디어를 통해 우리 프로젝트는 이미지를 그래프로 표현하여 이미지에 존재하는 맥락을 찾는 데 초점을 맞춘 모델을 제공합니다. 여기서 노드는 개체가 되고 가장자리는 이들 간의 관계가 됩니다. 컨텍스트는 두 개체 간의 관계를 감지하기 위해 추가로 연결되고 SVM(Support Vector Machine)에 제공되는 시각적 및 의미적 단서를 사용하여 발견됩니다. 이는 유사한 이미지 검색, 이미지 캡션 또는 스토리 생성과 같은 애플리케이션에서 추가로 사용될 수 있는 이미지의 맥락을 제공합니다."
84,http://arxiv.org/abs/1911.10115 ,TPsgtR: Neural-Symbolic Tensor Product Scene-Graph-Triplet Representation for Image Captioning,Chiranjib Sur,"그래픽 표현의 구조를 개념적 위치 바인딩으로 공식화할 수 있으면 이미지 캡션이 향상될 수 있습니다. 이 작업에서는 이미지의 지역적 시각적 정보에서 파생된 장면 그래프의 신경 기호 인코딩을 사용하여 캡션 생성을 위한 새로운 기술을 도입했으며 이를 Tensor Product Scene-Graph-Triplet Representation(TP$_{sgt}$R)이라고 합니다. 이전 연구의 대부분은 이미지의 객체 특징 식별에 집중했지만, 우리는 임의/모든 조합을 구성하기 위해 모델에 의존하는 대신 이미지의 여러 영역 간의 식별된 관계를 구체적인 형태로 임베드할 수 있는 신경 기호 임베딩을 소개합니다. 이러한 신경 기호 표현은 신경 기호 주의를 위한 신경 기호 공간을 더 잘 정의하는 데 도움이 되며 더 나은 캡션으로 변환될 수 있습니다. 이 접근 방식을 통해 우리는 비교를 위해 두 가지 새로운 아키텍처(TP$_{sgt}$R-TDBU 및 TP$_{sgt}$R-sTDBU)를 도입했으며 실험 결과는 우리 접근 방식이 다른 모델보다 성능이 뛰어나고 생성된 캡션이 더 포괄적이고 자연스럽다는 것을 보여줍니다."
83,http://arxiv.org/abs/1911.07527 ,SOGNet: Scene Overlap Graph Network for Panoptic Segmentation,"Yibo Yang, Hongyang Li, Xia Li, Qijie Zhao, Jianlong Wu, Zhouchen Lin","Panoptic 분할 작업에는 중복이 포함될 수 있는 의미론적 및 인스턴스 분할 출력의 통합 결과가 필요합니다. 그러나 현재 연구에서는 모델링 중복을 광범위하게 무시합니다. 본 연구에서는 인스턴스 간의 중첩 관계를 모델링하고 Panoptic 분할을 위해 이를 해결하는 것을 목표로 합니다. 장면 그래프 표현에서 영감을 받아 중첩 문제를 장면 중첩 그래프라는 단순화된 사례로 공식화합니다. 각 객체의 카테고리, 기하학, 모양 특징을 활용하여 관계형 임베딩을 수행하고 중첩 관계를 인코딩하는 관계 매트릭스를 출력합니다. 감독 부족을 극복하기 위해 인스턴스 쌍 간의 중복을 해결하는 미분 가능 모듈을 도입합니다. 겹침을 제거한 후의 마스크 로짓은 픽셀당 인스턴스 \verb|id|에 공급됩니다. 분류는 범감시 감독을 활용하여 중첩 관계 모델링을 지원합니다. 게다가, 우리는 우리의 방법으로 예측된 ​​중첩 관계의 정확성을 정량화하기 위해 약한 감독으로서 중첩 관계의 대략적인 근거 진실을 생성합니다. COCO 및 Cityscapes에 대한 실험은 우리의 방법이 중첩 관계를 정확하게 예측할 수 있고 팬옵틱 분할에 대한 최첨단 성능을 능가할 수 있음을 보여줍니다. 우리의 방법은 COCO 2019 챌린지에서 혁신상을 수상하기도 했습니다."
82,http://arxiv.org/abs/1911.00850 ,Scene Graph based Image Retrieval -- A case study on the CLEVR Dataset,"Sahana Ramnath, Amrita Saha, Soumen Chakrabarti, Mitesh M. Khapra",다양한 영역에서 다중 모드 상호 작용이 확산됨에 따라 최근 컴퓨터 비전 커뮤니티에서는 텍스트 기반 이미지 검색에 많은 관심이 생겼습니다. 그러나 대부분의 최신 기술은 이 문제를 순수 신경 방식으로 모델링하므로 특히 검색 요구 사항이 불충분하고 모델이 여러 번의 질문 답변을 통해 대화형 검색 프로세스에 의존해야 하는 경우 대규모 카탈로그 검색 시 실용적인 전략을 통합하기가 어렵습니다. 이에 동기를 부여하여 우리는 캡션 설명이 주어지면 대규모 카탈로그에서 이미지를 한 번에 검색하기 위한 신경 기호 접근 방식을 제안합니다. 이를 용이하게 하기 위해 우리는 카탈로그와 캡션을 장면 그래프로 표현하고 검색 작업을 REINFORCE 알고리즘으로 엔드투엔드 훈련된 학습 가능한 그래프 일치 문제로 모델링합니다. 또한 대화형 질문 및 답변을 기반으로 하는 반복 검색 프레임워크로의 이 파이프라인 확장에 대해 간략하게 설명합니다.
